date_str,merchant,game_id,daily_unique_users
20251020,1698203058,1698217736401,129
20251020,1698203058,1698217736490,7
20251020,1698203058,1698217736510,11
20251020,1698203058,1698217736608,46
20251020,1698203058,1698217736658,120
20251020,1698203058,1698217736794,65
20251020,1698203058,1698217736822,20
20251020,1698203058,1698217736850,148
20251020,1698203058,1698217737033,68
20251020,1698203058,1698217737098,1642
20251020,1698203058,1698217737132,100
20251020,1698203058,1698217737234,281
20251020,1698203058,1698217737270,231
20251020,1698203058,1698217737530,47
20251020,1698203058,1698217737568,14
20251020,1698203058,1698217737758,176
20251020,1698203058,1698217737987,11
20251020,1698203058,1698217738034,4324
20251020,1698203058,1698217738213,1802
20251020,1698203058,1698217738264,191
20251020,1698203058,1698217738315,67
20251020,1698203058,1698217738366,167
20251020,1698203058,1698217738417,1078
20251020,1698203058,1698217738468,104
20251020,1698203058,1698217738519,1538
20251020,1698203058,1698217739160,9
20251020,1698203058,1698217739409,113
20251020,1698203058,1698217740111,18
20251020,1698203058,1698217740467,17
20251020,1698203058,1698217740759,4
20251020,1698203058,1698217740861,2
20251020,1698203058,1698217741291,97
20251020,1698203058,1698217741611,7
20251020,1698203058,1698217741855,10
20251020,1698203058,1698217742809,7
20251020,1698203058,1698217743757,6
20251020,1698203058,1698217744494,31
20251020,1698203058,1698217744659,28
20251020,1713329090,1698217736875,136
20251020,1713329090,1698217736876,1
20251020,1713329090,1698217736877,13
20251020,1713329090,1698217736880,7
20251020,1713329090,1698217736881,2
20251020,1713329090,1698217736882,1
20251020,1713329090,1698217736883,12
20251020,1713329090,1698217736884,55
20251020,1713329090,1698217736886,11
20251020,1713329090,1698217736887,7
20251020,1713329090,1698217736888,2
20251020,1713329090,1698217736889,12
20251020,1713329090,1698217736890,7
20251020,1713329090,1698217736891,40
20251020,1713329090,1698217736893,21
20251020,1713329090,1698217736895,2
20251020,1713329090,1698217737051,5
20251020,1713329090,1698217737116,1031
20251020,1713329090,1698217737150,12
20251020,1713329090,1698217737252,324
20251020,1713329090,1698217737288,24
20251020,1713329090,1698217737548,7
20251020,1713329090,1698217737586,3
20251020,1713329090,1698217737776,4
20251020,1713329090,1698217738052,3433
20251020,1713329090,1698217738231,2087
20251020,1713329090,1698217738282,48
20251020,1713329090,1698217738333,63
20251020,1713329090,1698217738384,108
20251020,1713329090,1698217738435,872
20251020,1713329090,1698217738486,38
20251020,1713329090,1698217738537,430
20251020,1713329090,1698217739178,26
20251020,1713329090,1698217739427,91
20251020,1713329090,1698217740129,22
20251020,1713329090,1698217740485,30
20251020,1713329090,1698217740777,21
20251020,1713329090,1698217740879,10
20251020,1713329090,1698217741309,92
20251020,1713329090,1698217741629,19
20251020,1713329090,1698217741873,13
20251020,1713329090,1698217742827,8
20251020,1713329090,1698217743775,11
20251020,1713329090,1698217744512,48
20251020,1713329090,1698217744677,46
20251020,1716179958,1698217737301,41
20251020,1716179958,1698217737302,19
20251020,1716179958,1698217737303,8002
20251020,1716179958,1698217737304,8
20251020,1716179958,1698217737305,1017
20251020,1716179958,1698217737308,326
20251020,1716179958,1698217737309,23
20251020,1716179958,1698217737311,222
20251020,1716179958,1698217737312,474
20251020,1716179958,1698217737313,34
20251020,1716179958,1698217737314,350
20251020,1716179958,1698217737315,32
20251020,1716179958,1698217737316,195
20251020,1716179958,1698217737317,145
20251020,1716179958,1698217737318,352
20251020,1716179958,1698217737319,326
20251020,1716179958,1698217737321,267
20251020,1716179958,1698217737322,43
20251020,1716179958,1698217737323,1356
20251020,1716179958,1698217737324,112
20251020,1716179958,1698217737325,328
20251020,1716179958,1698217737326,160
20251020,1716179958,1698217737328,43
20251020,1716179958,1698217737556,67
20251020,1716179958,1698217737594,44
20251020,1716179958,1698217737784,30
20251020,1716179958,1698217738060,525
20251020,1716179958,1698217738239,1373
20251020,1716179958,1698217739008,43
20251020,1716179958,1698217739009,26
20251020,1716179958,1698217739010,1348
20251020,1716179958,1698217739011,99
20251020,1716179958,1698217739012,9
20251020,1716179958,1698217739013,57
20251020,1716179958,1698217739186,10
20251020,1716179958,1698217739435,894
20251020,1716179958,1698217740137,82
20251020,1716179958,1698217740493,222
20251020,1716179958,1698217741317,4651
20251020,1716179958,1698217741637,2
20251020,1716179958,1698217743324,2
20251020,1718444707,1698217737715,1
20251020,1718444707,1698217737716,1
20251020,1718444707,1698217737717,1
20251020,1718444707,1698217737718,1
20251020,1718444707,1698217737722,1
20251020,1718444707,1698217737723,1
20251020,1718444707,1698217737726,1
20251020,1718444707,1698217737729,1
20251020,1718444707,1698217737730,1
20251020,1718444707,1698217737736,1
20251020,1718444707,1698217738065,13
20251020,1718444707,1698217739191,5
20251020,1718444707,1698217739440,12
20251020,1718444707,1698217740142,1
20251020,1718444707,1698217740498,12
20251020,1718444707,1698217740790,2
20251020,1718444707,1698217740892,2
20251020,1718444707,1698217741322,4
20251020,1718444707,1698217743788,1
20251020,1718444707,1698217744525,1
20251020,1719571148,1698217737802,1
20251020,1719571148,1698217737806,1
20251020,1719571148,1698217737816,1
20251020,1719571148,1698217737817,4
20251020,1719571148,1698217737820,2
20251020,1719571148,1698217738066,20
20251020,1719571148,1698217738245,63
20251020,1719571148,1698217739441,5
20251020,1719571148,1698217740499,5
20251020,1719571148,1698217741323,17
20251020,1723801345,1698217738107,64
20251020,1723801345,1698217738111,3
20251020,1723801345,1698217738112,1
20251020,1723801345,1698217738115,2
20251020,1723801345,1698217738117,3
20251020,1723801345,1698217738119,1
20251020,1723801345,1698217738121,1
20251020,1723801345,1698217738122,20
20251020,1723801345,1698217738123,2
20251020,1723801345,1698217738124,1
20251020,1723801345,1698217738126,1
20251020,1723801345,1698217738127,2
20251020,1723801345,1698217738128,29
20251020,1723801345,1698217738129,54
20251020,1723801345,1698217738130,3
20251020,1723801345,1698217738131,5
20251020,1723801345,1698217738132,18
20251020,1723801345,1698217738133,330
20251020,1723801345,1698217738134,3
20251020,1737978166,1698217738737,121
20251020,1737978166,1698217738738,90
20251020,1737978166,1698217738739,4542
20251020,1737978166,1698217738740,67
20251020,1737978166,1698217738741,216
20251020,1737978166,1698217738743,809
20251020,1737978166,1698217738744,119
20251020,1737978166,1698217738746,72
20251020,1737978166,1698217738747,845
20251020,1737978166,1698217738748,52
20251020,1737978166,1698217738749,402
20251020,1737978166,1698217738750,31
20251020,1737978166,1698217738751,136
20251020,1737978166,1698217738752,39
20251020,1737978166,1698217738753,44
20251020,1737978166,1698217738754,40
20251020,1737978166,1698217738755,68
20251020,1737978166,1698217738756,45
20251020,1737978166,1698217738757,250
20251020,1737978166,1698217738758,27
20251020,1737978166,1698217738759,30
20251020,1737978166,1698217738760,33
20251020,1737978166,1698217738761,166
20251020,1737978166,1698217738762,40
20251020,1737978166,1698217738763,34
20251020,1737978166,1698217738764,180
20251020,1737978166,1698217738765,662
20251020,1737978166,1698217738766,7090
20251020,1737978166,1698217738767,13
20251020,1737978166,1698217739206,63
20251020,1737978166,1698217739455,3332
20251020,1737978166,1698217740157,825
20251020,1737978166,1698217740513,2793
20251020,1737978166,1698217740805,99
20251020,1737978166,1698217740907,21
20251020,1737978166,1698217741337,3344
20251020,1737978166,1698217741657,926
20251020,1737978166,1698217741901,1044
20251020,1737978166,1698217742855,40
20251020,1737978166,1698217743803,26
20251020,1741762027,1698217738805,4
20251020,1741762027,1698217738806,1
20251020,1741762027,1698217738807,24
20251020,1741762027,1698217738808,1
20251020,1741762027,1698217738809,15
20251020,1741762027,1698217738811,5
20251020,1741762027,1698217738812,3
20251020,1741762027,1698217738813,2
20251020,1741762027,1698217738814,6
20251020,1741762027,1698217738815,21
20251020,1741762027,1698217738816,3
20251020,1741762027,1698217738817,4
20251020,1741762027,1698217738818,1
20251020,1741762027,1698217738819,2
20251020,1741762027,1698217738820,4
20251020,1741762027,1698217738821,1
20251020,1741762027,1698217738822,2
20251020,1741762027,1698217738823,4
20251020,1741762027,1698217738824,5
20251020,1741762027,1698217738825,52
20251020,1741762027,1698217738826,5
20251020,1741762027,1698217738827,5
20251020,1741762027,1698217738828,1
20251020,1741762027,1698217738829,85
20251020,1741762027,1698217738830,24
20251020,1741762027,1698217738831,14
20251020,1741762027,1698217738832,22
20251020,1741762027,1698217738833,953
20251020,1741762027,1698217738834,962
20251020,1741762027,1698217738835,1
20251020,1741762027,1698217739208,30
20251020,1741762027,1698217739457,182
20251020,1741762027,1698217740159,19
20251020,1741762027,1698217741339,137
20251020,1741762027,1698217741903,20
20251020,1741762027,1698217743805,10
20251020,1741762027,1698217744542,55
20251020,1741762027,1698217744707,21
20251020,1741932733,1698217738839,5
20251020,1741932733,1698217738840,14
20251020,1741932733,1698217738841,8
20251020,1741932733,1698217738845,9
20251020,1741932733,1698217738846,1
20251020,1741932733,1698217738848,2
20251020,1741932733,1698217738849,9
20251020,1741932733,1698217738851,2
20251020,1741932733,1698217738852,2
20251020,1741932733,1698217738853,4
20251020,1741932733,1698217738855,1
20251020,1741932733,1698217738859,6
20251020,1741932733,1698217738860,1
20251020,1741932733,1698217738861,1
20251020,1741932733,1698217738862,7
20251020,1741932733,1698217738866,8
20251020,1741932733,1698217738869,2
20251020,1741932733,1698217739458,3
20251020,1741932733,1698217740160,1
20251020,1741932733,1698217740516,27
20251020,1741932733,1698217740910,2
20251020,1741932733,1698217741340,29
20251020,1741932733,1698217741660,1
20251020,1741932733,1698217741904,1
20251020,1741932733,1698217742858,6
20251020,1741932733,1698217743806,7
20251020,1741932733,1698217744543,53
20251020,1741932733,1698217744708,16
20251020,1742280059,1698217738951,1
20251020,1742289481,1698217738981,1
20251020,1742289481,1698217739004,9
20251020,1747388774,1698217739123,1
20251020,1747388774,1698217739127,2
20251020,1747388774,1698217739129,5
20251020,1747388774,1698217739132,2
20251020,1747388774,1698217739137,7
20251020,1747388774,1698217739139,1
20251020,1747388774,1698217739141,4
20251020,1747388774,1698217739142,1
20251020,1747388774,1698217739143,1
20251020,1747388774,1698217739144,2
20251020,1747388774,1698217739145,3
20251020,1747388774,1698217739146,10
20251020,1749463700,1698217739257,1
20251020,1749463700,1698217739258,11
20251020,1749463700,1698217739260,1
20251020,1749463700,1698217739262,4
20251020,1749463700,1698217739263,5
20251020,1749463700,1698217739265,2
20251020,1749463700,1698217739266,15
20251020,1749463700,1698217739268,4
20251020,1749463700,1698217739269,1
20251020,1749463700,1698217739271,1
20251020,1749463700,1698217739273,2
20251020,1749463700,1698217739274,2
20251020,1749463700,1698217739275,1
20251020,1749463700,1698217739276,281
20251020,1749463700,1698217739277,1
20251020,1749463700,1698217739278,17
20251020,1749463700,1698217739279,20
20251020,1749463700,1698217739280,147
20251020,1749463700,1698217739281,3
20251020,1749463700,1698217739282,1
20251020,1749463700,1698217739283,153
20251020,1749463700,1698217739284,30
20251020,1749463700,1698217739285,7
20251020,1749463700,1698217739288,1
20251020,1749463700,1698217739468,22
20251020,1749463700,1698217740170,17
20251020,1749463700,1698217740526,39
20251020,1749463700,1698217740818,5
20251020,1749463700,1698217740920,13
20251020,1749463700,1698217741350,6
20251020,1749463700,1698217741670,5
20251020,1749463700,1698217741914,6
20251020,1749463700,1698217742868,3
20251020,1749463700,1698217743816,5
20251020,1749463700,1698217744553,27
20251020,1749463700,1698217744718,24
20251020,1750413710,1698217739479,1
20251020,1750413710,1698217739490,1
20251020,1750413710,1698217739497,4
20251020,1750413710,1698217739501,24
20251020,1750413710,1698217739502,32
20251020,1750413710,1698217739506,5
20251020,1750649540,1698217739849,1
20251020,1750649540,1698217739852,1
20251020,1750649540,1698217743830,1
20251020,1750649868,1698217741366,1
20251020,1750649868,1698217744734,1
20251020,1750762420,1698217740194,38
20251020,1750762420,1698217740196,2
20251020,1750762420,1698217740198,10
20251020,1750762420,1698217740202,12
20251020,1750762420,1698217740203,2
20251020,1750762420,1698217740204,3
20251020,1750762420,1698217740206,7
20251020,1750762420,1698217740207,2
20251020,1750762420,1698217740208,1
20251020,1750762420,1698217740210,1
20251020,1750762420,1698217740212,20
20251020,1750762420,1698217740214,4
20251020,1750762420,1698217740216,2
20251020,1750762420,1698217740217,1
20251020,1750762420,1698217740219,15
20251020,1750762420,1698217740220,8
20251020,1750762420,1698217740221,58
20251020,1750762420,1698217740224,3
20251020,1750762420,1698217740225,72
20251020,1750762420,1698217740226,9
20251020,1750762420,1698217740547,5
20251020,1751256811,1698217740350,1
20251020,1751256811,1698217740354,1
20251020,1751256811,1698217740356,1
20251020,1751256811,1698217740364,1
20251020,1751256811,1698217740368,1
20251020,1751256811,1698217740369,1
20251020,1751256811,1698217740371,1
20251020,1751256811,1698217741375,1
20251020,1751256811,1698217741939,1
20251020,1751602642,1698217740555,1
20251020,1751602642,1698217740556,13
20251020,1751602642,1698217740557,30
20251020,1751602642,1698217740558,2
20251020,1751602642,1698217740559,2
20251020,1751602642,1698217740561,88
20251020,1751602642,1698217740562,3
20251020,1751602642,1698217740563,9
20251020,1751602642,1698217740564,1
20251020,1751602642,1698217740565,41
20251020,1751602642,1698217740566,14
20251020,1751602642,1698217740567,14
20251020,1751602642,1698217740568,2
20251020,1751602642,1698217740569,4
20251020,1751602642,1698217740571,12
20251020,1751602642,1698217740572,27
20251020,1751602642,1698217740573,14
20251020,1751602642,1698217740574,8
20251020,1751602642,1698217740575,155
20251020,1751602642,1698217740577,29
20251020,1751602642,1698217740578,34
20251020,1751602642,1698217740579,33
20251020,1751602642,1698217740581,17
20251020,1751602642,1698217740582,131
20251020,1751602642,1698217740585,15
20251020,1751602642,1698217740587,5
20251020,1751602642,1698217740588,126
20251020,1751602642,1698217740589,67
20251020,1751602642,1698217740591,138
20251020,1751602642,1698217740846,6
20251020,1751602642,1698217740948,3
20251020,1751602642,1698217741378,3762
20251020,1751602642,1698217741698,5
20251020,1751602642,1698217741942,12
20251020,1751602642,1698217743844,16
20251020,1751612625,1698217741379,1
20251020,1751613072,1698217741380,1
20251020,1751613252,1698217741381,1
20251020,1751613789,1698217740718,1
20251020,1751613789,1698217741382,2
20251020,1751615160,1698217741042,1
20251020,1751615160,1698217741064,1
20251020,1751615160,1698217741385,1
20251020,1751615284,1698217741386,1
20251020,1751615500,1698217741171,1
20251020,1751615500,1698217741388,1
20251020,1751632483,1698217741200,18
20251020,1751632483,1698217741201,11
20251020,1751632483,1698217741202,134
20251020,1751632483,1698217741203,11
20251020,1751632483,1698217741204,3
20251020,1751632483,1698217741206,22
20251020,1751632483,1698217741207,5
20251020,1751632483,1698217741208,3
20251020,1751632483,1698217741209,4
20251020,1751632483,1698217741210,7
20251020,1751632483,1698217741211,3
20251020,1751632483,1698217741212,4
20251020,1751632483,1698217741214,2
20251020,1751632483,1698217741215,3
20251020,1751632483,1698217741218,1
20251020,1751632483,1698217741220,6
20251020,1751632483,1698217741221,2
20251020,1751632483,1698217741224,2
20251020,1751632483,1698217741226,2
20251020,1751632483,1698217741227,2
20251020,1751632483,1698217741228,3
20251020,1751632483,1698217741229,11
20251020,1751632483,1698217741232,2
20251020,1751632483,1698217741233,61
20251020,1751632483,1698217741234,12
20251020,1751632483,1698217741236,556
20251020,1751632483,1698217741389,18
20251020,1751632483,1698217741709,10
20251020,1751632483,1698217741953,16
20251020,1751632483,1698217742907,1
20251020,1751632483,1698217743855,2
20251020,1752222840,1698217741454,2
20251020,1752222840,1698217741466,2
20251020,1752222840,1698217741468,1
20251020,1752222840,1698217744760,1
20251020,1752566036,1698217741527,4
20251020,1752566036,1698217741528,2
20251020,1752566036,1698217741530,1
20251020,1752566036,1698217741532,2
20251020,1752566036,1698217741537,1
20251020,1752566036,1698217741538,2
20251020,1752566036,1698217741539,2
20251020,1752566036,1698217741540,9
20251020,1752566036,1698217741541,1
20251020,1752566036,1698217741542,7
20251020,1752566036,1698217741543,6
20251020,1752566036,1698217741544,8
20251020,1752566036,1698217741545,8
20251020,1752566036,1698217741546,2
20251020,1752566036,1698217741551,5
20251020,1752566036,1698217741552,2
20251020,1752566036,1698217741555,1
20251020,1752566036,1698217741556,2
20251020,1752566036,1698217741714,7
20251020,1752566036,1698217742912,2
20251020,1752747448,1698217741717,2
20251020,1752747448,1698217741718,3
20251020,1752747448,1698217741719,10
20251020,1752747448,1698217741720,3
20251020,1752747448,1698217741723,10
20251020,1752747448,1698217741724,2
20251020,1752747448,1698217741725,2
20251020,1752747448,1698217741726,1
20251020,1752747448,1698217741727,5
20251020,1752747448,1698217741728,1
20251020,1752747448,1698217741729,3
20251020,1752747448,1698217741731,2
20251020,1752747448,1698217741737,2
20251020,1752747448,1698217741742,3
20251020,1752747448,1698217741744,3
20251020,1752747448,1698217741745,7
20251020,1752747448,1698217741746,19
20251020,1752747448,1698217741749,2
20251020,1752747448,1698217741756,9
20251020,1752747448,1698217744601,3
20251020,1753174385,1698217741763,1
20251020,1753174385,1698217741766,1
20251020,1753174385,1698217741772,1
20251020,1753174385,1698217741780,2
20251020,1753174385,1698217741781,2
20251020,1753174385,1698217741783,1
20251020,1753174385,1698217741786,1
20251020,1753174385,1698217741787,1
20251020,1753174385,1698217741788,2
20251020,1753174385,1698217741789,8
20251020,1753174385,1698217741797,2
20251020,1753174385,1698217741799,22
20251020,1753174385,1698217741961,2
20251020,1753353246,1698217743407,133
20251020,1754281426,1698217743027,3
20251020,1754281426,1698217743057,2
20251020,1754281426,1698217743058,13
20251020,1754281426,1698217743060,4
20251020,1755248023,1698217743201,11
20251020,1755248023,1698217743202,1
20251020,1755248023,1698217743203,16
20251020,1755248023,1698217743207,24
20251020,1755248023,1698217743208,1
20251020,1755248023,1698217743209,3
20251020,1755248023,1698217743210,3
20251020,1755248023,1698217743211,17
20251020,1755248023,1698217743213,11
20251020,1755248023,1698217743214,34
20251020,1755248023,1698217743216,5
20251020,1755248023,1698217743217,7
20251020,1755248023,1698217743219,1
20251020,1755248023,1698217743220,2
20251020,1755248023,1698217743221,4
20251020,1755248023,1698217743222,2
20251020,1755248023,1698217743223,6
20251020,1755248023,1698217743224,11
20251020,1755248023,1698217743225,5
20251020,1755248023,1698217743226,2
20251020,1755248023,1698217743227,3
20251020,1755248023,1698217743228,12
20251020,1755248023,1698217743229,537
20251020,1755248023,1698217743230,393
20251020,1755248023,1698217743231,11
20251020,1755248023,1698217743232,43
20251020,1755248023,1698217743233,1
20251020,1755248023,1698217743234,1
20251020,1755248023,1698217743236,96
20251020,1755248023,1698217743237,1
20251020,1755248023,1698217743238,2
20251020,1755248023,1698217743239,149
20251020,1755248023,1698217743240,5
20251020,1755248023,1698217743241,6
20251020,1755486340,1698217743273,1
20251020,1755486340,1698217743274,1
20251020,1755486340,1698217744628,1
20251020,1756280066,1698217743572,11
20251020,1756280066,1698217743573,1
20251020,1756280066,1698217743576,6
20251020,1756280066,1698217743578,24
20251020,1756280066,1698217743579,2
20251020,1756280066,1698217743581,5
20251020,1756280066,1698217743582,8
20251020,1756280066,1698217743583,5
20251020,1756280066,1698217743584,6
20251020,1756280066,1698217743585,2
20251020,1756280066,1698217743586,2
20251020,1756280066,1698217743589,2
20251020,1756280066,1698217743590,2
20251020,1756280066,1698217743591,2
20251020,1756280066,1698217743592,11
20251020,1756280066,1698217743593,2
20251020,1756280066,1698217743594,4
20251020,1756280066,1698217743596,5
20251020,1756280066,1698217743597,2
20251020,1756280066,1698217743598,7
20251020,1756280066,1698217743599,1
20251020,1756280066,1698217743600,4
20251020,1756280066,1698217743601,9
20251020,1756280066,1698217743602,1
20251020,1756280066,1698217743604,282
20251020,1756280066,1698217743605,65
20251020,1756280066,1698217743607,206
20251020,1756280066,1698217743608,4
20251020,1756280066,1698217743609,2
20251020,1756280066,1698217743610,18
20251020,1756280066,1698217743611,14
20251020,1756280066,1698217743612,23
20251020,1756280066,1698217743613,2
20251020,1756783981,1698217743682,1
20251020,1756783981,1698217743685,1
20251020,1756783981,1698217743687,1
20251020,1756783981,1698217743688,1
20251020,1756783981,1698217743697,1
20251020,1756783981,1698217743699,1
20251020,1756783981,1698217743701,1
20251020,1756783981,1698217745049,137
20251020,1757302420,1698217743900,1
20251020,1757302420,1698217743902,1
20251020,1757302420,1698217743912,1
20251020,1757302420,1698217743914,2
20251020,1757302420,1698217743915,2
20251020,1757302420,1698217743920,1
20251020,1757302420,1698217743924,4
20251020,1757302420,1698217743928,70
20251020,1757302420,1698217743929,55
20251020,1757302420,1698217743931,1
20251020,1757302420,1698217743932,5
20251020,1757302420,1698217743933,1
20251020,1757302420,1698217743938,4
20251020,1757302420,1698217743940,1
20251020,1757302420,1698217743942,2
20251020,1757656822,1698217744073,1
20251020,1757738096,1698217743572,5
20251020,1757738096,1698217743576,3
20251020,1757738096,1698217743578,4
20251020,1757738096,1698217743581,1
20251020,1757738096,1698217743584,1
20251020,1757738096,1698217743586,2
20251020,1757738096,1698217743590,1
20251020,1757738096,1698217743599,1
20251020,1757738096,1698217743600,1
20251020,1757738096,1698217743601,3
20251020,1757738096,1698217743604,108
20251020,1757738096,1698217743605,55
20251020,1757738096,1698217743607,157
20251020,1757738096,1698217743610,3
20251020,1757738096,1698217743611,14
20251020,1757738096,1698217743612,22
20251020,1757738096,1698217743613,1
20251020,1760338096,1698217745031,4
20251020,1760338096,1698217745032,9
20251020,1760338096,1698217745041,1
20251020,1760338096,1698217745045,1
20251021,1698202251,1698217736113,1
20251021,1698202251,1698217736114,18
20251021,1698202251,1698217736115,2
20251021,1698202251,1698217736226,5
20251021,1698202251,1698217736271,12
20251021,1698202251,1698217736305,1
20251021,1698202251,1698217736362,1
20251021,1698202251,1698217736396,6
20251021,1698202251,1698217736485,16
20251021,1698202251,1698217736505,1
20251021,1698202251,1698217736603,8
20251021,1698202251,1698217736653,1
20251021,1698202251,1698217736789,10
20251021,1698202251,1698217736845,12
20251021,1698202251,1698217737028,5
20251021,1698202251,1698217737093,29
20251021,1698202251,1698217737127,5
20251021,1698202251,1698217737229,11
20251021,1698202251,1698217737265,19
20251021,1698202251,1698217737525,20
20251021,1698202251,1698217737563,10
20251021,1698202251,1698217737753,7
20251021,1698202251,1698217738029,29
20251021,1698202251,1698217738208,33
20251021,1698202251,1698217738259,493
20251021,1698202251,1698217738310,199
20251021,1698202251,1698217738361,54
20251021,1698202251,1698217738412,243
20251021,1698202251,1698217738463,54
20251021,1698202251,1698217738514,463
20251021,1698202251,1698217739155,10
20251021,1698202251,1698217739404,68
20251021,1698202251,1698217740106,39
20251021,1698202251,1698217740462,81
20251021,1698202251,1698217741286,1
20251021,1698202251,1698217741850,1
20251021,1698202251,1698217742804,1
20251021,1698202251,1698217743752,2
20251021,1698202251,1698217744654,1
20251021,1698202662,1698217736095,1
20251021,1698202662,1698217736097,144
20251021,1698202662,1698217736098,1
20251021,1698202662,1698217736099,1
20251021,1698202662,1698217736227,1
20251021,1698202662,1698217736272,2
20251021,1698202662,1698217736397,28
20251021,1698202662,1698217736486,2
20251021,1698202662,1698217736604,19
20251021,1698202662,1698217736654,2
20251021,1698202662,1698217736790,5
20251021,1698202662,1698217736846,28
20251021,1698202662,1698217737029,8
20251021,1698202662,1698217737094,51
20251021,1698202662,1698217737128,9
20251021,1698202662,1698217737230,19
20251021,1698202662,1698217737266,40
20251021,1698202662,1698217737526,2
20251021,1698202662,1698217737754,1
20251021,1698202662,1698217738030,38
20251021,1698202662,1698217738209,49
20251021,1698202662,1698217738260,341
20251021,1698202662,1698217738311,58
20251021,1698202662,1698217738362,34
20251021,1698202662,1698217738413,264
20251021,1698202662,1698217738464,29
20251021,1698202662,1698217738515,246
20251021,1698202662,1698217739405,79
20251021,1698202662,1698217740107,43
20251021,1698202662,1698217740463,63
20251021,1698202662,1698217741287,2
20251021,1698202662,1698217741851,3
20251021,1698202662,1698217742805,1
20251021,1698202662,1698217744490,2
20251021,1698203058,1698217736019,6
20251021,1698203058,1698217736027,3
20251021,1698203058,1698217736028,2
20251021,1698203058,1698217736029,546
20251021,1698203058,1698217736031,37
20251021,1698203058,1698217736231,2
20251021,1698203058,1698217736244,4
20251021,1698203058,1698217736276,52
20251021,1698203058,1698217736310,25
20251021,1698203058,1698217736367,7
20251021,1698203058,1698217736401,144
20251021,1698203058,1698217736490,6
20251021,1698203058,1698217736510,13
20251021,1698203058,1698217736608,66
20251021,1698203058,1698217736658,134
20251021,1698203058,1698217736794,52
20251021,1698203058,1698217736822,18
20251021,1698203058,1698217736850,160
20251021,1698203058,1698217737033,79
20251021,1698203058,1698217737098,1622
20251021,1698203058,1698217737132,105
20251021,1698203058,1698217737234,322
20251021,1698203058,1698217737270,239
20251021,1698203058,1698217737530,48
20251021,1698203058,1698217737568,13
20251021,1698203058,1698217737758,203
20251021,1698203058,1698217737987,10
20251021,1698203058,1698217738034,4221
20251021,1698203058,1698217738213,1889
20251021,1698203058,1698217738264,279
20251021,1698203058,1698217738315,96
20251021,1698203058,1698217738366,184
20251021,1698203058,1698217738417,1117
20251021,1698203058,1698217738468,76
20251021,1698203058,1698217738519,1653
20251021,1698203058,1698217739160,15
20251021,1698203058,1698217739409,107
20251021,1698203058,1698217740111,17
20251021,1698203058,1698217740467,20
20251021,1698203058,1698217740759,1
